,head_to_head_stats_id,main_athlete_id,main_athlete_name,opponent_athlete_id,opponent_athlete_name,tournament_id,tournament_name,tournament_date,round_name,result_for_main_id,main_id,winner
3111,2003,99042,Tanvi SHARMA,95615,Niina MATSUTA,4759,YONEX BWF World Junior Championships 2024,2024-10-07,R16,Win,99042,2
3114,2627,97168,AALISHA NAIK,97631,Qin Yi DAI,4759,YONEX BWF World Junior Championships 2024,2024-10-07,QF,Loss,97168,2
3118,2002,99042,Tanvi SHARMA,60915,Wen Jing XU,4759,YONEX BWF World Junior Championships 2024,2024-10-07,QF,Loss,99042,1
3119,997,82572,Pranay SHETTIGAR,58903,Zi Jun WANG,4759,YONEX BWF World Junior Championships 2024,2024-10-07,QF,Loss,82572,2
3120,1020,82572,Pranay SHETTIGAR,83041,Eakanath KITKAWINROJ,4759,YONEX BWF World Junior Championships 2024,2024-10-07,R16,Win,82572,2
3121,2631,97168,AALISHA NAIK,20151,Yaghmur GULIYEVA,4759,YONEX BWF World Junior Championships 2024,2024-10-07,R128,Win,97168,1
3125,2628,97168,AALISHA NAIK,50001,Zhi Shin LIM,4759,YONEX BWF World Junior Championships 2024,2024-10-07,R16,Win,97168,1
3207,1977,99042,Tanvi SHARMA,92444,Ni Kadek Dhinda Amartya PRATIWI,4758,BWF World Junior Mixed Team Championships 2024,2024-09-30,QF,Loss,99042,2
3208,1979,99042,Tanvi SHARMA,64956,Mutiara Ayu PUSPITASARI,4758,BWF World Junior Mixed Team Championships 2024,2024-09-30,QF,Loss,99042,2
3287,66,68322,Ayush SHETTY,93627,Srikanth KIDAMBI,5139,Sands China Ltd. Macau Open Badminton 2024,2024-09-24,R16,Loss,68322,2
3289,4146,71612,Treesa JOLLY,91600,Akari SATO,5139,Sands China Ltd. Macau Open Badminton 2024,2024-09-24,R32,Win,71612,1
3290,4145,71612,Treesa JOLLY,85808,Chih-Chun LIN,5139,Sands China Ltd. Macau Open Badminton 2024,2024-09-24,R16,Win,71612,1
3292,4144,71612,Treesa JOLLY,95062,Pei Shan HSIEH,5139,Sands China Ltd. Macau Open Badminton 2024,2024-09-24,SF,Loss,71612,1
3294,4143,71612,Treesa JOLLY,96973,Yin-Hui HSU,5139,Sands China Ltd. Macau Open Badminton 2024,2024-09-24,QF,Win,71612,1
3300,1850,74481,Anupama UPADHYAYA,76079,Riko GUNJI,5139,Sands China Ltd. Macau Open Badminton 2024,2024-09-24,R32,Loss,74481,1
3301,1938,58664,Anmol KHARB,70651,Amalie SCHULZ,5157,Polish International 2024 presented by VICTOR,2024-09-19,R32,Win,58664,2
3303,1936,58664,Anmol KHARB,70098,Samanta GOLUBICKAITE,5157,Polish International 2024 presented by VICTOR,2024-09-19,R16,Win,58664,1
3310,1934,58664,Anmol KHARB,97529,Milena SCHNIDER,5157,Polish International 2024 presented by VICTOR,2024-09-19,Final,Win,58664,1
3314,1935,58664,Anmol KHARB,77596,Frederikke LUND,5157,Polish International 2024 presented by VICTOR,2024-09-19,SF,Win,58664,1
3319,1937,58664,Anmol KHARB,79287,Sofiia LAVROVA,5157,Polish International 2024 presented by VICTOR,2024-09-19,QF,Win,58664,1
3356,4144,71612,Treesa JOLLY,95062,Pei Shan HSIEH,4757,VICTOR China Open 2024,2024-09-17,R32,Loss,71612,2
3368,137,69093,Priyanshu RAJAWAT,63122,Brian YANG,4757,VICTOR China Open 2024,2024-09-17,R32,Loss,69093,2
3378,1943,58664,Anmol KHARB,98258,Sophia NOBLE,5101,YONEX Belgian International 2024,2024-09-11,Qual. R32,Win,58664,2
3379,1942,58664,Anmol KHARB,66863,Emilie DROUIN,5101,YONEX Belgian International 2024,2024-09-11,R32,Win,58664,2
3390,1941,58664,Anmol KHARB,65401,Rachel SUGDEN,5101,YONEX Belgian International 2024,2024-09-11,R16,Win,58664,1
3393,1940,58664,Anmol KHARB,96276,Irina Amalie ANDERSEN,5101,YONEX Belgian International 2024,2024-09-11,QF,Win,58664,2
3395,1939,58664,Anmol KHARB,87112,Kaloyana NALBANTOVA,5101,YONEX Belgian International 2024,2024-09-11,SF,Win,58664,1
3396,1938,58664,Anmol KHARB,70651,Amalie SCHULZ,5101,YONEX Belgian International 2024,2024-09-11,Final,Win,58664,1
3416,138,69093,Priyanshu RAJAWAT,74076,Takuma OBAYASHI,4756,LI-NING Hong Kong Open 2024,2024-09-10,R32,Loss,69093,2
3418,4125,71612,Treesa JOLLY,81599,Sheng Shu LIU,4756,LI-NING Hong Kong Open 2024,2024-09-10,R16,Loss,71612,2
3429,4147,71612,Treesa JOLLY,96877,Polina BUHROVA,4756,LI-NING Hong Kong Open 2024,2024-09-10,R32,Win,71612,2
3441,4693,57372,DHRUV KAPILA,80447,Bokka NAVANEETH,4875,YONEX-SUNRISE Vietnam Open 2024,2024-09-10,R16,Win,57372,1
3447,1841,74481,Anupama UPADHYAYA,76851,Isharani BARUAH,4875,YONEX-SUNRISE Vietnam Open 2024,2024-09-10,R32,Loss,74481,1
3453,4692,57372,DHRUV KAPILA,79164,Sathish Kumar KARUNAKARAN,4875,YONEX-SUNRISE Vietnam Open 2024,2024-09-10,QF,Win,57372,2
3466,2031,70595,Shriyanshi VALISHETTY,61614,Ciou-Tong TUNG,4875,YONEX-SUNRISE Vietnam Open 2024,2024-09-10,R32,Loss,70595,2
3468,4694,57372,DHRUV KAPILA,65663,Van Hai PHAM,4875,YONEX-SUNRISE Vietnam Open 2024,2024-09-10,R32,Win,57372,1
3486,1851,74481,Anupama UPADHYAYA,69091,Lauren LAM,4755,YONEX Taipei Open 2024,2024-09-03,R32,Loss,74481,2
3614,1994,99042,Tanvi SHARMA,66290,TANYA HEMANTH,4874,WONDR by BNI Indonesia Masters 2024,2024-08-27,R32,Win,99042,1
3642,2032,70595,Shriyanshi VALISHETTY,61412,Saranporn SOMBUTWATTHANANUKOOL,5119,WONDR by BNI Indonesia International Challenge 2024,2024-08-20,R32,Loss,70595,1
3646,1918,58664,Anmol KHARB,99042,Tanvi SHARMA,5119,WONDR by BNI Indonesia International Challenge 2024,2024-08-20,Qual. R16,Win,58664,2
3647,1917,58664,Anmol KHARB,76079,Riko GUNJI,5119,WONDR by BNI Indonesia International Challenge 2024,2024-08-20,R32,Loss,58664,2
3663,1989,99042,Tanvi SHARMA,58664,Anmol KHARB,5119,WONDR by BNI Indonesia International Challenge 2024,2024-08-20,Qual. R16,Loss,99042,2
3693,1823,59687,Unnati HOODA,73969,Ga Ram KIM,5119,WONDR by BNI Indonesia International Challenge 2024,2024-08-20,R16,Loss,59687,1
3749,1797,59687,Unnati HOODA,53807,Thamonwan NITHIITTIKRAI,5249,Baoji China Masters 2024,2024-08-06,R16,Win,59687,1
3755,5,68870,Lakshya SEN,73442,Jonatan CHRISTIE,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,Group L,Win,68870,2
3756,19,68870,Lakshya SEN,81561,Zii Jia LEE,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,3/4,Loss,68870,1
3760,22,68870,Lakshya SEN,34810,Tien Chen CHOU,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,Quarterfinals,Win,68870,2
3761,23,68870,Lakshya SEN,25831,Viktor AXELSEN,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,Semi-finals,Loss,68870,2
3762,59,83950,H. S. PRANNOY,68870,Lakshya SEN,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,Round of 16,Loss,83950,2
3763,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,Quarterfinals,Loss,72435,2
3764,24,68870,Lakshya SEN,83950,H. S. PRANNOY,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,Round of 16,Win,68870,2
3765,26,68870,Lakshya SEN,70399,Julien CARRAGGI,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,Group L,Win,68870,1
3766,27,68870,Lakshya SEN,54897,Kevin CORDON,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,Group L,Win,68870,1
3767,60,83950,H. S. PRANNOY,69345,Duc Phat LE,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,Group K,Win,83950,1
3768,3395,72435,Satwiksairaj RANKIREDDY,89416,Lucas CORVEE,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,Group C,Win,72435,1
3769,3394,72435,Satwiksairaj RANKIREDDY,88876,Fajar ALFIAN,4752,Paris 2024 Olympic Games Badminton Competition,2024-07-27,Group C,Win,72435,1
3793,1876,91807,Rakshitha Sree SANTHOSH RAMRAJ,76851,Isharani BARUAH,5090,ST DENIS Reunion Open 2024,2024-07-03,QF,Win,91807,1
3817,996,82572,Pranay SHETTIGAR,88276,Bismo Raya OKTORA,5113,BNI Badminton Asia Junior Championships 2024 (Individual),2024-07-03,R32,Win,82572,2
3842,127,69093,Priyanshu RAJAWAT,94580,Alex LANIER,4751,YONEX Canada Open 2024,2024-07-02,SF,Loss,69093,2
3844,1853,74481,Anupama UPADHYAYA,80889,Rachael DARRAGH,4751,YONEX Canada Open 2024,2024-07-02,R32,Win,74481,1
3845,4148,71612,Treesa JOLLY,95814,Natasja P. ANTHONISEN,4751,YONEX Canada Open 2024,2024-07-02,R16,Win,71612,2
3850,4144,71612,Treesa JOLLY,95062,Pei Shan HSIEH,4751,YONEX Canada Open 2024,2024-07-02,QF,Loss,71612,1
3852,140,69093,Priyanshu RAJAWAT,91554,Anders ANTONSEN,4751,YONEX Canada Open 2024,2024-07-02,QF,Win,69093,2
3853,138,69093,Priyanshu RAJAWAT,74076,Takuma OBAYASHI,4751,YONEX Canada Open 2024,2024-07-02,R16,Win,69093,1
3855,141,69093,Priyanshu RAJAWAT,62855,Rasmus GEMKE,4751,YONEX Canada Open 2024,2024-07-02,R32,Win,69093,2
3856,1852,74481,Anupama UPADHYAYA,84523,Michelle LI,4751,YONEX Canada Open 2024,2024-07-02,R16,Loss,74481,1
3867,4149,71612,Treesa JOLLY,84159,Rui HIROKAMI,4873,YONEX US Open 2024,2024-06-25,QF,Loss,71612,1
3868,143,69093,Priyanshu RAJAWAT,98595,Yu Kai HUANG,4873,YONEX US Open 2024,2024-06-25,R16,Win,69093,2
3873,144,69093,Priyanshu RAJAWAT,61423,Jan LOUDA,4873,YONEX US Open 2024,2024-06-25,R32,Win,69093,2
3874,142,69093,Priyanshu RAJAWAT,91673,Lan Xi LEI,4873,YONEX US Open 2024,2024-06-25,QF,Loss,69093,2
3876,4144,71612,Treesa JOLLY,95062,Pei Shan HSIEH,4873,YONEX US Open 2024,2024-06-25,R16,Win,71612,2
3943,1828,74481,Anupama UPADHYAYA,76890,Putri Kusuma WARDANI,4749,SATHIO GROUP Australian Open 2024,2024-06-11,R16,Loss,74481,2
3974,8,68870,Lakshya SEN,85394,Kenta NISHIMOTO,4748,KAPAL API Indonesia Open 2024,2024-06-04,R16,Win,68870,2
3976,145,69093,Priyanshu RAJAWAT,64032,Kunlavut VITIDSARN,4748,KAPAL API Indonesia Open 2024,2024-06-04,R16,Loss,69093,1
3978,4150,71612,Treesa JOLLY,81609,Mayu MATSUMOTO,4748,KAPAL API Indonesia Open 2024,2024-06-04,R16,Loss,71612,1
3980,17,68870,Lakshya SEN,91554,Anders ANTONSEN,4748,KAPAL API Indonesia Open 2024,2024-06-04,QF,Loss,68870,1
3982,28,68870,Lakshya SEN,57823,Kanta TSUNEYAMA,4748,KAPAL API Indonesia Open 2024,2024-06-04,R32,Win,68870,2
3985,146,69093,Priyanshu RAJAWAT,83950,H. S. PRANNOY,4748,KAPAL API Indonesia Open 2024,2024-06-04,R32,Win,69093,2
3986,4151,71612,Treesa JOLLY,67789,Yu-Pei CHENG,4748,KAPAL API Indonesia Open 2024,2024-06-04,R32,Win,71612,1
4002,1993,99042,Tanvi SHARMA,95958,Yi En HSIEH,5047,YONEX Bonn International 2024,2024-05-29,QF,Win,99042,2
4012,1735,73173,V. Sindhu PUSARLA,18228,Carolina MARIN,4747,KFF Singapore Badminton Open 2024,2024-05-28,R16,Loss,73173,2
4013,147,69093,Priyanshu RAJAWAT,94780,Cheuk Yiu LEE,4747,KFF Singapore Badminton Open 2024,2024-05-28,R32,Loss,69093,2
4015,23,68870,Lakshya SEN,25831,Viktor AXELSEN,4747,KFF Singapore Badminton Open 2024,2024-05-28,R32,Loss,68870,1
4017,4151,71612,Treesa JOLLY,67789,Yu-Pei CHENG,4747,KFF Singapore Badminton Open 2024,2024-05-28,R32,Win,71612,1
4019,4136,71612,Treesa JOLLY,65212,Nami MATSUYAMA,4747,KFF Singapore Badminton Open 2024,2024-05-28,SF,Loss,71612,1
4020,4152,71612,Treesa JOLLY,55874,So Yeong KIM,4747,KFF Singapore Badminton Open 2024,2024-05-28,QF,Win,71612,2
4021,3382,72435,Satwiksairaj RANKIREDDY,68134,Daniel LUNDGAARD,4747,KFF Singapore Badminton Open 2024,2024-05-28,R32,Loss,72435,2
4026,48,83950,H. S. PRANNOY,85394,Kenta NISHIMOTO,4747,KFF Singapore Badminton Open 2024,2024-05-28,R16,Loss,83950,1
4027,1757,73173,V. Sindhu PUSARLA,63437,Line Højmark KJAERSFELDT,4747,KFF Singapore Badminton Open 2024,2024-05-28,R32,Win,73173,2
4069,4130,71612,Treesa JOLLY,88807,Shuo Yun SUNG,4746,PERODUA Malaysia Masters 2024,2024-05-21,R16,Loss,71612,2
4090,1871,91807,Rakshitha Sree SANTHOSH RAMRAJ,70595,Shriyanshi VALISHETTY,5052,I FEEL SLOVENIA LI-NING Open 2024,2024-05-15,Final,Win,91807,1
4104,2033,70595,Shriyanshi VALISHETTY,70651,Amalie SCHULZ,5052,I FEEL SLOVENIA LI-NING Open 2024,2024-05-15,SF,Win,70595,1
4105,2023,70595,Shriyanshi VALISHETTY,91807,Rakshitha Sree SANTHOSH RAMRAJ,5052,I FEEL SLOVENIA LI-NING Open 2024,2024-05-15,Final,Loss,70595,1
4133,3396,72435,Satwiksairaj RANKIREDDY,93130,Bo Yang CHEN,4745,TOYOTA Thailand Open 2024,2024-05-14,Final,Win,72435,1
4134,3397,72435,Satwiksairaj RANKIREDDY,67949,Junaidi ARIF,4745,TOYOTA Thailand Open 2024,2024-05-14,QF,Win,72435,1
4136,3390,72435,Satwiksairaj RANKIREDDY,58986,Ming Che LU,4745,TOYOTA Thailand Open 2024,2024-05-14,SF,Win,72435,1
4137,3389,72435,Satwiksairaj RANKIREDDY,70443,Nur Mohd Azriyn Ayub AZRIYN,4745,TOYOTA Thailand Open 2024,2024-05-14,R32,Win,72435,1
4141,73,68322,Ayush SHETTY,65634,Jason GUNAWAN,4745,TOYOTA Thailand Open 2024,2024-05-14,Qual. QF,Loss,68322,2
4142,3381,72435,Satwiksairaj RANKIREDDY,89909,Hao Nan XIE,4745,TOYOTA Thailand Open 2024,2024-05-14,R16,Win,72435,1
4251,30,68870,Lakshya SEN,85845,Panitchaphon TEERARATSAKUL,5147,TotalEnergies BWF Thomas & Uber Cup Finals 2024,2024-04-29,R1,Win,68870,1
4252,5,68870,Lakshya SEN,73442,Jonatan CHRISTIE,5147,TotalEnergies BWF Thomas & Uber Cup Finals 2024,2024-04-29,R3,Loss,68870,1
4254,4,68870,Lakshya SEN,95476,Shi Feng LI,5147,TotalEnergies BWF Thomas & Uber Cup Finals 2024,2024-04-29,QF,Win,68870,2
4256,3400,72435,Satwiksairaj RANKIREDDY,76278,Ben LANE,5147,TotalEnergies BWF Thomas & Uber Cup Finals 2024,2024-04-29,R2,Win,72435,1
4257,3398,72435,Satwiksairaj RANKIREDDY,90531,Wei Keng LIANG,5147,TotalEnergies BWF Thomas & Uber Cup Finals 2024,2024-04-29,QF,Loss,72435,1
4259,3401,72435,Satwiksairaj RANKIREDDY,84102,Peeratchai SUKPHUN,5147,TotalEnergies BWF Thomas & Uber Cup Finals 2024,2024-04-29,R1,Win,72435,1
4260,3399,72435,Satwiksairaj RANKIREDDY,91440,Muhammad Shohibul FIKRI,5147,TotalEnergies BWF Thomas & Uber Cup Finals 2024,2024-04-29,R3,Loss,72435,1
4284,51,83950,H. S. PRANNOY,77427,Guang Zu LU,4872,BANK OF NINGBO Badminton Asia Championships 2024,2024-04-09,R32,Win,83950,2
4285,54,83950,H. S. PRANNOY,86114,Chun-Yi LIN,4872,BANK OF NINGBO Badminton Asia Championships 2024,2024-04-09,R16,Loss,83950,1
4286,3413,69560,Hariharan AMSAKARUNAN,58904,Madhuka DULANJANA,4872,BANK OF NINGBO Badminton Asia Championships 2024,2024-04-09,R3,Win,69560,1
4287,3412,69560,Hariharan AMSAKARUNAN,56203,Aaron CHIA,4872,BANK OF NINGBO Badminton Asia Championships 2024,2024-04-09,R32,Loss,69560,2
4296,4125,71612,Treesa JOLLY,81599,Sheng Shu LIU,4872,BANK OF NINGBO Badminton Asia Championships 2024,2024-04-09,R32,Loss,71612,2
4297,148,69093,Priyanshu RAJAWAT,81561,Zii Jia LEE,4872,BANK OF NINGBO Badminton Asia Championships 2024,2024-04-09,R32,Loss,69093,1
4320,1841,74481,Anupama UPADHYAYA,76851,Isharani BARUAH,4989,CONDENSATE Kazakhstan International Challenge 2024,2024-04-02,Final,Win,74481,1
4371,63,68322,Ayush SHETTY,68392,Justin HOH,4871,TOYOTA International Challenge 2024,2024-03-26,R32,Win,68322,2
4402,1754,73173,V. Sindhu PUSARLA,91560,Wen Yu ZHANG,4743,Madrid Spain Masters 2024 by IBERDROLA,2024-03-26,R32,Win,73173,2
4422,147,69093,Priyanshu RAJAWAT,94780,Cheuk Yiu LEE,4742,YONEX Swiss Open 2024,2024-03-19,R32,Win,69093,1
4423,149,69093,Priyanshu RAJAWAT,34810,Tien Chen CHOU,4742,YONEX Swiss Open 2024,2024-03-19,QF,Loss,69093,1
4432,142,69093,Priyanshu RAJAWAT,91673,Lan Xi LEI,4742,YONEX Swiss Open 2024,2024-03-19,R16,Win,69093,2
4435,20,68870,Lakshya SEN,84838,Jun Hao LEONG,4742,YONEX Swiss Open 2024,2024-03-19,R32,Win,68870,1
4439,3,68870,Lakshya SEN,59322,Chia Hao LEE,4742,YONEX Swiss Open 2024,2024-03-19,R16,Loss,68870,2
4445,3409,69560,Hariharan AMSAKARUNAN,85805,Rory EASTON,5001,FZ FORZA Dutch International 2024,2024-03-14,SF,Loss,69560,2
4453,17,68870,Lakshya SEN,91554,Anders ANTONSEN,4741,YONEX All England Open Badminton Championships 2024,2024-03-12,R16,Win,68870,1
4456,3402,72435,Satwiksairaj RANKIREDDY,52749,Mohammad AHSAN,4741,YONEX All England Open Badminton Championships 2024,2024-03-12,R32,Win,72435,1
4465,56,83950,H. S. PRANNOY,94397,Li  Yang SU,4741,YONEX All England Open Badminton Championships 2024,2024-03-12,R32,Loss,83950,2
4467,19,68870,Lakshya SEN,81561,Zii Jia LEE,4741,YONEX All England Open Badminton Championships 2024,2024-03-12,QF,Win,68870,2
4486,136,69093,Priyanshu RAJAWAT,71408,Chico  Aura DWI WARDOYO,4741,YONEX All England Open Badminton Championships 2024,2024-03-12,R32,Loss,69093,1
4488,3399,72435,Satwiksairaj RANKIREDDY,91440,Muhammad Shohibul FIKRI,4741,YONEX All England Open Badminton Championships 2024,2024-03-12,R16,Loss,72435,2
4490,5,68870,Lakshya SEN,73442,Jonatan CHRISTIE,4741,YONEX All England Open Badminton Championships 2024,2024-03-12,SF,Loss,68870,2
4524,1736,73173,V. Sindhu PUSARLA,84523,Michelle LI,4762,YONEX French Open 2024,2024-03-05,R32,Win,73173,2
4525,51,83950,H. S. PRANNOY,77427,Guang Zu LU,4762,YONEX French Open 2024,2024-03-05,R32,Loss,83950,1
4526,3374,72435,Satwiksairaj RANKIREDDY,78409,Wei Chong MAN,4762,YONEX French Open 2024,2024-03-05,R16,Win,72435,1
4527,150,69093,Priyanshu RAJAWAT,25831,Viktor AXELSEN,4762,YONEX French Open 2024,2024-03-05,R32,Loss,69093,1
4528,28,68870,Lakshya SEN,57823,Kanta TSUNEYAMA,4762,YONEX French Open 2024,2024-03-05,R32,Win,68870,1
4529,3393,72435,Satwiksairaj RANKIREDDY,99102,Jhe-Huei LEE,4762,YONEX French Open 2024,2024-03-05,Final,Win,72435,1
4530,1753,73173,V. Sindhu PUSARLA,78778,Yu Fei CHEN,4762,YONEX French Open 2024,2024-03-05,QF,Loss,73173,2
4531,3388,72435,Satwiksairaj RANKIREDDY,84064,Yew Sin ONG,4762,YONEX French Open 2024,2024-03-05,R32,Win,72435,1
4533,4,68870,Lakshya SEN,95476,Shi Feng LI,4762,YONEX French Open 2024,2024-03-05,R16,Win,68870,2
4556,4143,71612,Treesa JOLLY,96973,Yin-Hui HSU,4739,YONEX German Open 2024,2024-02-27,R32,Win,71612,2
4607,2008,70595,Shriyanshi VALISHETTY,57833,Joanne NG,4997,LI NING Sri Lanka International Series 2024,2024-02-13,R32,Win,70595,1
4614,4136,71612,Treesa JOLLY,65212,Nami MATSUYAMA,4867,SELANGOR Badminton Asia Team Championships 2024 presented by PKNS,2024-02-13,SF,Win,71612,2
4635,3386,72435,Satwiksairaj RANKIREDDY,96604,Kenya MITSUHASHI,4867,SELANGOR Badminton Asia Team Championships 2024 presented by PKNS,2024-02-13,QF,Win,72435,1
4679,48,83950,H. S. PRANNOY,85394,Kenta NISHIMOTO,4867,SELANGOR Badminton Asia Team Championships 2024 presented by PKNS,2024-02-13,QF,Loss,83950,2
4696,1837,74481,Anupama UPADHYAYA,79078,Keisha Fatimah AZZAHRA,4998,Azerbaijan International 2024,2024-02-08,QF,Win,74481,1
4778,1876,91807,Rakshitha Sree SANTHOSH RAMRAJ,76851,Isharani BARUAH,4996,LI NING Sri Lanka International Challenge 2024,2024-02-05,Final,Loss,91807,2
4790,1861,91807,Rakshitha Sree SANTHOSH RAMRAJ,53807,Thamonwan NITHIITTIKRAI,4996,LI NING Sri Lanka International Challenge 2024,2024-02-05,SF,Win,91807,2
4804,79,68322,Ayush SHETTY,79164,Sathish Kumar KARUNAKARAN,4866,32nd Iran Fajr International Challenge 2024,2024-01-30,SF,Loss,68322,1
4824,17,68870,Lakshya SEN,91554,Anders ANTONSEN,4737,DAIHATSU Indonesia Masters 2024,2024-01-23,R16,Loss,68870,1
4826,137,69093,Priyanshu RAJAWAT,63122,Brian YANG,4737,DAIHATSU Indonesia Masters 2024,2024-01-23,R16,Loss,69093,2
4827,141,69093,Priyanshu RAJAWAT,62855,Rasmus GEMKE,4737,DAIHATSU Indonesia Masters 2024,2024-01-23,R32,Win,69093,2
4831,3392,72435,Satwiksairaj RANKIREDDY,92980,Kim ASTRUP,4736,YONEX SUNRISE India Open 2024,2024-01-16,QF,Win,72435,2
4833,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,4736,YONEX SUNRISE India Open 2024,2024-01-16,SF,Win,72435,2
4836,146,69093,Priyanshu RAJAWAT,83950,H. S. PRANNOY,4736,YONEX SUNRISE India Open 2024,2024-01-16,R16,Loss,69093,1
4837,55,83950,H. S. PRANNOY,87375,Tzu Wei WANG,4736,YONEX SUNRISE India Open 2024,2024-01-16,QF,Win,83950,2
4838,4136,71612,Treesa JOLLY,65212,Nami MATSUYAMA,4736,YONEX SUNRISE India Open 2024,2024-01-16,R32,Loss,71612,1
4839,50,83950,H. S. PRANNOY,91554,Anders ANTONSEN,4735,PETRONAS Malaysia Open 2024,2024-01-09,R32,Loss,83950,1
4840,3395,72435,Satwiksairaj RANKIREDDY,89416,Lucas CORVEE,4735,PETRONAS Malaysia Open 2024,2024-01-09,R16,Win,72435,2
4841,3398,72435,Satwiksairaj RANKIREDDY,90531,Wei Keng LIANG,4735,PETRONAS Malaysia Open 2024,2024-01-09,Final,Loss,72435,1
4842,3399,72435,Satwiksairaj RANKIREDDY,91440,Muhammad Shohibul FIKRI,4735,PETRONAS Malaysia Open 2024,2024-01-09,R32,Win,72435,2
4859,122,69093,Priyanshu RAJAWAT,58089,Alwi FARHAN,4863,YONEX-SUNRISE Odisha Masters 2023,2023-12-12,R32,Loss,69093,2
4868,1825,74481,Anupama UPADHYAYA,59687,Unnati HOODA,4863,YONEX-SUNRISE Odisha Masters 2023,2023-12-12,QF,Loss,74481,1
4869,1830,74481,Anupama UPADHYAYA,88807,Shuo Yun SUNG,4863,YONEX-SUNRISE Odisha Masters 2023,2023-12-12,R32,Win,74481,1
4890,4692,57372,DHRUV KAPILA,79164,Sathish Kumar KARUNAKARAN,4863,YONEX-SUNRISE Odisha Masters 2023,2023-12-12,R32,Win,57372,1
4892,1801,59687,Unnati HOODA,74481,Anupama UPADHYAYA,4863,YONEX-SUNRISE Odisha Masters 2023,2023-12-12,QF,Win,59687,1
4909,79,68322,Ayush SHETTY,79164,Sathish Kumar KARUNAKARAN,4863,YONEX-SUNRISE Odisha Masters 2023,2023-12-12,Final,Loss,68322,2
4968,2004,70595,Shriyanshi VALISHETTY,76851,Isharani BARUAH,4862,YONEX-SUNRISE Guwahati Masters 2023,2023-12-05,Qual. R16,Loss,70595,1
4994,3431,69560,Hariharan AMSAKARUNAN,68809,Ayush AGARWAL,4733,Syed Modi India International 2023,2023-11-28,R32,Win,69560,1
4998,3414,69560,Hariharan AMSAKARUNAN,67949,Junaidi ARIF,4733,Syed Modi India International 2023,2023-11-28,R16,Loss,69560,1
5016,122,69093,Priyanshu RAJAWAT,58089,Alwi FARHAN,4733,Syed Modi India International 2023,2023-11-28,QF,Win,69093,2
5018,1830,74481,Anupama UPADHYAYA,88807,Shuo Yun SUNG,4733,Syed Modi India International 2023,2023-11-28,R16,Loss,74481,1
5020,1863,91807,Rakshitha Sree SANTHOSH RAMRAJ,79082,Luo Yu WU,4973,Bahrain International Challenge 2023,2023-11-21,Qual. QF,Loss,91807,1
5026,3400,72435,Satwiksairaj RANKIREDDY,76278,Ben LANE,4732,LI-NING China Masters 2023,2023-11-21,R32,Win,72435,1
5032,3398,72435,Satwiksairaj RANKIREDDY,90531,Wei Keng LIANG,4732,LI-NING China Masters 2023,2023-11-21,Final,Loss,72435,2
5072,2023,70595,Shriyanshi VALISHETTY,91807,Rakshitha Sree SANTHOSH RAMRAJ,4839,CHHATTISGARH India International Challenge 2023,2023-10-31,R16,Loss,70595,1
5078,1871,91807,Rakshitha Sree SANTHOSH RAMRAJ,70595,Shriyanshi VALISHETTY,4839,CHHATTISGARH India International Challenge 2023,2023-10-31,R16,Win,91807,1
5130,79,68322,Ayush SHETTY,79164,Sathish Kumar KARUNAKARAN,4839,CHHATTISGARH India International Challenge 2023,2023-10-31,QF,Loss,68322,1
5260,3402,72435,Satwiksairaj RANKIREDDY,52749,Mohammad AHSAN,4728,YONEX French Open 2023,2023-10-24,R16,Loss,72435,2
5263,3395,72435,Satwiksairaj RANKIREDDY,89416,Lucas CORVEE,4728,YONEX French Open 2023,2023-10-24,R32,Win,72435,1
5266,2027,70595,Shriyanshi VALISHETTY,59500,Shreya LELE,4837,INFOSYS FOUNDATION India International Challenge 2023,2023-10-24,R64,Win,70595,1
5268,1011,82572,Pranay SHETTIGAR,59226,Raghvender RAGHVENDER,4837,INFOSYS FOUNDATION India International Challenge 2023,2023-10-24,Qual. R64,Win,82572,2
5278,1763,73173,V. Sindhu PUSARLA,83802,Gregoria Mariska TUNJUNG,4728,YONEX French Open 2023,2023-10-24,R32,Win,73173,1
5284,1833,74481,Anupama UPADHYAYA,91807,Rakshitha Sree SANTHOSH RAMRAJ,4837,INFOSYS FOUNDATION India International Challenge 2023,2023-10-24,R32,Win,74481,2
5303,1865,91807,Rakshitha Sree SANTHOSH RAMRAJ,74481,Anupama UPADHYAYA,4837,INFOSYS FOUNDATION India International Challenge 2023,2023-10-24,R32,Loss,91807,2
